object_id;description;well_covering_project_code;result_timestamp;water_level;water_level_unit
5391939;PB1.07;215231;"30/12/2021 09:02:54";-1.101;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:03:55";-1.106;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:04:55";-1.107;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:05:56";-1.112;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:06:56";-1.11;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:07:57";-1.112;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:08:57";-1.108;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 09:59:37";-1.126;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 10:59:37";-1.131;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 11:59:37";-1.131;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 12:59:37";-1.132;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 13:59:37";-1.128;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 14:59:37";-1.124;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 15:59:37";-1.122;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 16:59:37";-1.123;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 17:59:37";-1.119;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 18:59:37";-1.123;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 19:59:37";-1.127;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 20:59:37";-1.125;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 21:59:37";-1.118;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 22:59:37";-1.117;"m (NAP)"
5391939;PB1.07;215231;"30/12/2021 23:59:37";-1.119;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 00:59:37";-1.115;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 01:59:37";-1.122;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 02:59:37";-1.124;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 03:59:37";-1.119;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 04:59:37";-1.115;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 05:59:37";-1.108;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 06:59:37";-1.115;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 07:59:37";-1.111;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 08:59:37";-1.12;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 09:59:34";-1.121;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 10:59:34";-1.117;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 11:59:34";-1.117;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 12:59:34";-1.114;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 13:59:34";-1.114;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 14:59:34";-1.114;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 15:59:34";-1.12;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 16:59:34";-1.121;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 17:59:34";-1.13;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 18:59:34";-1.13;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 19:59:34";-1.13;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 20:59:34";-1.138;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 21:59:34";-1.135;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 22:59:34";-1.136;"m (NAP)"
5391939;PB1.07;215231;"31/12/2021 23:59:34";-1.14;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 00:59:34";-1.14;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 01:59:34";-1.141;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 02:59:34";-1.141;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 03:59:34";-1.142;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 04:59:34";-1.138;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 05:59:34";-1.141;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 06:59:34";-1.138;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 07:59:34";-1.147;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 08:59:34";-1.145;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 09:59:31";-1.138;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 10:59:31";-1.142;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 11:59:31";-1.136;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 12:59:31";-1.131;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 13:59:31";-1.124;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 14:59:31";-1.125;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 15:59:31";-1.122;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 16:59:31";-1.118;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 17:59:31";-1.118;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 18:59:31";-1.124;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 19:59:31";-1.117;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 20:59:31";-1.119;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 21:59:31";-1.116;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 22:59:31";-1.119;"m (NAP)"
5391939;PB1.07;215231;"01/01/2022 23:59:31";-1.123;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 00:59:31";-1.12;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 01:59:31";-1.116;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 02:59:31";-1.11;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 03:59:31";-1.11;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 04:59:31";-1.108;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 05:59:31";-1.101;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 06:59:31";-1.102;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 07:59:31";-1.101;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 08:59:31";-1.101;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 09:59:26";-1.1;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 10:59:26";-1.104;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 11:59:26";-1.108;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 12:59:26";-1.108;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 13:59:26";-1.104;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 14:59:26";-1.111;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 15:59:26";-1.107;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 16:59:26";-1.11;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 17:59:26";-1.105;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 18:59:26";-1.096;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 19:59:26";-1.091;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 20:59:26";-1.091;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 21:59:26";-1.106;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 22:59:26";-1.107;"m (NAP)"
5391939;PB1.07;215231;"02/01/2022 23:59:26";-1.111;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 00:59:26";-1.112;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 01:59:26";-1.113;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 02:59:26";-1.114;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 03:59:26";-1.112;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 04:59:26";-1.12;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 05:59:26";-1.118;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 06:59:26";-1.112;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 07:59:26";-1.111;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 08:59:26";-1.11;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 09:59:23";-1.106;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 10:59:23";-1.11;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 11:59:23";-1.106;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 12:59:23";-1.103;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 13:59:23";-1.101;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 14:59:23";-1.1;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 15:59:23";-1.098;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 16:59:23";-1.099;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 17:59:23";-1.098;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 18:59:23";-1.095;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 19:59:23";-1.09;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 20:59:23";-1.09;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 21:59:23";-1.077;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 22:59:23";-1.082;"m (NAP)"
5391939;PB1.07;215231;"03/01/2022 23:59:23";-1.083;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 00:59:23";-1.079;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 01:59:23";-1.078;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 02:59:23";-1.078;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 03:59:23";-1.074;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 04:59:23";-1.077;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 05:59:23";-1.078;"m (NAP)"
5391939;PB1.07;215231;"04/01/2022 06:59:23";-1.072;"m (NAP)"
