object_id;description;well_covering_project_code;result_timestamp;water_level;water_level_unit
5391941;PB1.08;215231;30-12-2021 09:19;-0.842;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:20;-0.845;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:21;-0.848;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:22;-0.85;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:23;-0.848;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:24;-0.843;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:25;-0.842;m (NAP)
5391941;PB1.08;215231;30-12-2021 09:27;-0.842;m (NAP)
5391941;PB1.08;215231;30-12-2021 10:17;-0.858;m (NAP)
5391941;PB1.08;215231;30-12-2021 11:17;-0.839;m (NAP)
5391941;PB1.08;215231;30-12-2021 12:17;-0.841;m (NAP)
5391941;PB1.08;215231;30-12-2021 13:17;-0.837;m (NAP)
5391941;PB1.08;215231;30-12-2021 14:17;-0.834;m (NAP)
5391941;PB1.08;215231;30-12-2021 15:17;-0.842;m (NAP)
5391941;PB1.08;215231;30-12-2021 16:17;-0.806;m (NAP)
5391941;PB1.08;215231;30-12-2021 17:17;-0.841;m (NAP)
5391941;PB1.08;215231;30-12-2021 18:17;-0.838;m (NAP)
5391941;PB1.08;215231;30-12-2021 19:17;-0.842;m (NAP)
5391941;PB1.08;215231;30-12-2021 20:17;-0.841;m (NAP)
5391941;PB1.08;215231;30-12-2021 21:17;-0.839;m (NAP)
5391941;PB1.08;215231;30-12-2021 22:17;-0.839;m (NAP)
5391941;PB1.08;215231;30-12-2021 23:17;-0.834;m (NAP)
5391941;PB1.08;215231;31-12-2021 00:17;-0.819;m (NAP)
5391941;PB1.08;215231;31-12-2021 01:17;-0.838;m (NAP)
5391941;PB1.08;215231;31-12-2021 02:17;-0.838;m (NAP)
5391941;PB1.08;215231;31-12-2021 03:17;-0.83;m (NAP)
5391941;PB1.08;215231;31-12-2021 04:17;-0.829;m (NAP)
5391941;PB1.08;215231;31-12-2021 05:17;-0.83;m (NAP)
